,comment,goodorbad
3440,If you like hallmark movies you’ll probably rate it higher.,0
3441,We got to see this film thanks to AARP movies. My husband and I thought it was inspiring and really provoked a good discussion. The characters were interesting and I am sure the closing factory was relatable to many. It was not a predictable story and the twists made it very interesting. The ending was great!,1
3442,This is a truly great film with an Oscar worth performance by Peter Gerety and excellent co-stars Talia Shire and Billy Brown.,1
3443,"Filmed over two years ago, 'Working Man' is a prime example of life imitating art and in these times it's a stark reminder of the mental illness that can come along with hard times.  Robert Jury wrote and directed a film that goes against the norms to what I like.  Usually, I'd say this about a script that is minimal: "" it's a short film stretched to feature length"".  No doubt, it could have been edited down a smidge, however it has a story to tell and boy does it ever tell that story!  This is an extremely effective and intimate portrait of what happens when we lose hope.  The film shows us there is a light at the end of the tunnel and sometimes all we need is others to life us through the tough times.  This movie shows empathy which is lost under the current orange in charge.  Powerfully acted by Peter Gerety, Billy Brown, and Talia Shire, make no mistake this is Gerety's picture.  The near 80-year old is brilliant.  Brown is layered and the chemistry between these two is heartwarming.  I cried, a lot, but I didn't laugh, however, thinking about 'Working Man' will make me smile for years to come!  Final Score:  9.3/10",1
3444,This movie was definitely an eye catcher it draws you in slowly and keeps you interested. I found so many different emotions that relate to real life and what some people don't get to see. Having families that struggle because corporate America changes things or the fact that mental stability can change for someone who doesn't even understand depression. All around a beautiful movie I give working man hands down 5 stars.,1
3445,"""Working Man"" could not be more relevant to these pandemic times in which we live. A powerfully personal tale of an ordinary man who feels he is totally defined by the job he no longer has after a lifetime of punching a clock. Peter Gerety offers a gritty and emotionally riveting performance as does Talia Shire who plays his supportive and wise wife who challenges him re-discover his identity apart from his work. More than the story of a factory closing, so poignant in these times, the film explores much larger themes of personal fortitude, perseverance, pride in oneself and most especially loyalty and empowering those around us while not allowing our circumstances to overwhelm or define us. ""Working Man"" is about the triumph of the human spirit during the darkest moments and a tale of personal redemption reminding us that it is never too late in life to make a difference or change the course of one's life. This really is a poignant and meaninful  and timeless film with important life lessons for our time.",1
3446,"WOW!!! Acting A+, Story A+, Visually A+...for those who truly enjoy Indie style movies, this is a must see! This cast truly gave the audience some of the best acting I've seen to date. I would have enjoyed seeing at the theaters. Billy Brown was the highlight of this movie for me but honestly, all performances were excellent!",1
3447,"This is a beautifully shot movie that seems to capture the feel of Rust Belt America with both empathy and dignity. The performances of Gerety, Brown and Shire bring life to this timely and poignant story.",1
3448,"It was an interesting look at the life of Howard Ashman and how creative he was from an early age before he went on to the Disney Studios to create classics like Beauty & the Beast, Little Mermaid, and Aladdin.",0
3449,"A beautiful tribute and a complete story to one of the greatest geniuses of the of all time, also very respectful with every single one, thank you Disney for this necessary homage for an icon.",1
3450,"Bittersweet but also inspiring and poignant, Howard beautifully pays tribute to the legacy and life of the incredible artist behind the soundtracks to some of the most iconic Disney films of all time!",1
3451,"Hubby and Wife date night brings us 'Howard' which isn't about a duck, but rather the brilliant Howard Ashman, the man behind the renaissance of Disney animation in the 80s and 90s.  The documentary covers a lot of ground and it's a look not only at the man but his process.  This is the genius behind films like The Little Mermaid, Aladdin and Beauty and the Beast.  Anybody into animated films, or docs needs to check this out.  Hubby: 8.0/Wife: 8.5 Average: 8.3/10",1
3452,"In akin to Disney's previous gifted documentaries respectfully honoring notable legends and celebrative stories to unveil with excellent informative delivery, this one is the most heartrending as passionate lyricist Howard Ashman provided insightful storytelling method that not only added a new layer to his projects but also seen as pivotal revitalization for the Renaissance's direction. (A-)",1
3453,"HOWARD is a nice documentary about an incredible man. I am so glad a whole documentary was given to the man who changed the face of Disney. This is is a nice film about and LGBT icon that I think everyone should watch.

Full Review: https://justinstheatricalpassions.wordpress.com/2020/08/10/a-review-of-howard-on-disney/",1
3454,"August 7, 2020

Disney movies, and in this case, by ""Disney movies,"" I'm referring to the studio's popular line of traditional animated features that ruled the market for about a decade starting around 1990, have become so embedded in our collective consciousness that we might assume these staples of popular culture simply rolled off an assembly line, or were somehow easy to produce. I often think the same thing about modern Disney computer-animated fare or the now Disney-owned Marvel superhero films. Because of their popularity, prolificacy and digestibility, we tend to think any Disney movie doesn't take a whole lot of creative effort to pull off.

But that's obviously not true, and one of the lasting arguments of ""Howard,"" a thoroughly fetching and joyful documentary now available on Disney+, is there's reason Disney movies, particularly its once-dominant animated musicals, remain so universally appealing and timeless, and that's precisely because of their creativity, and it was lyricist Howard Ashman who played an integral role in it. For starters, Ashman helped pioneer the idea that songs, of all things, could actually be used to drive a story and plot, which seems obvious now, but as ""Howard"" points out, such a conceit wasn't obvious 30 years ago. In a way, Ashman spurred a new way of thinking about storytelling altogether, which is quite an achievement.

Ashman became a major player at Disney at time when the traditional Hollywood musical had all but faded from the moviegoing public's interest. He knew the idea of a character suddenly interrupting the narrative to sing a song was no longer appropriate or believable. After all, it was the late 1980s, decades after the Great Depression, an era in which it was more fitting for a woeful character to look off into the distance and sing about his or her ""want"" (think Dorothy in ""The Wizard of Oz""). Now such a notion seemed silly and out of style.

At least it did for live action, and one of Howard's gifts was recognizing that animation was different. He believed it was an area of film that opened up ""a whole new world"" of possibilities, one in which Broadway qualities could still be applied. He instinctively knew that in an animated space, song and dance could seamlessly blend into the narrative and feel natural, perhaps even stand out as the most memorable part of the production. Music and lyrics could still generate laughs, excitement, slapstick, romance and pathos, but they could also push the story forward instead of halting it.

We see this strategy work wonderfully and magically across Howard's short but indelible Disney repertoire, including ""The Little Mermaid,"" ""Beauty and the Beast"" and ""Aladdin,"" so it doesn't take a whole to convince us of his genius or that he left a major mark on Hollywood. Luckily, then, ""Howard"" director Don Hahn, himself a longtime Disney movie producer, chooses not to make Howard's Disney movies the center of the documentary. ""Howard"" is ultimately more about a complex and talented man instead of an Oscar-winning lyricist who wrote popular songs such as ""Part of Your World,"" ""Under the Sea"" and ""Prince Ali"" for a major studio. One of the ways Hahn underlines this by having the renditions of Howard's catchy, well-known tunes we hear in this film be Howard's own test recordings instead of the polished finals versions.

Visually, ""Howard"" presents a wide array of still photographs, home movies, archival news interviews, and making-of footage from various Howard Ashman-produced pieces. Hahn has substituted the typical modern talking heads with recent auditory recollections from Howard's family, longtime partner, friends, bosses and co-workers. We also hear from Howard himself, who, despite passing away in early 1991 from complications related to AIDS, just prior to his 41st birthday, has a palpable screen presence, which speaks to his everlasting charm, eloquence and enthusiasm.

Given that ""Howard"" is, at the end of the day, a Disney production, which, it's no secret, prioritizes content of a safe and family-friendly nature, it's impressive and relieving the film allows itself to not always paint Howard's life as rosy and comforting as, well, a Disney movie. We get a fairly deep sense of his rich and complicated personal and professional travails, including the battles he faced as a gay man who came of age during a time when homosexuality wasn't as tolerated or accepted; as the better half to a partner who chose to live more riskily, particularly when it came to substance abuse and promiscuity; as an up-and-coming artist who often struggled to make ends meet and encountered many failures when he tried to graduate beyond small-time productions; and as an in-demand Hollywood talent who tragically became physically weak and sick because of AIDS within a very short timeframe.

Hahn nicely balances the darker, more serious memories related by the interviewees with equally upbeat ones, and collectively, Howard's wide-ranging experiences resemble a traditional Hollywood biopic, which, just like the songs he wrote, are probably why ""Howard"" is so watchable. We get a full yet concise spectrum of Howard's multiple ambitions and endeavors, from his humble beginnings in Baltimore, where he pursued entertainment right from the get-go, crafting his own stories, characters and sets in his room to put on a show on for his younger sister; to opening a real independent theater in New York City and adapting such works as Kurt Vonnegut's, ""God Bless You, Mr. Rosewater,"" which would mark his first collaboration with his longtime music composer partner, Alan Menken; to writing and producing the rock musical ""Little Shop of Horrors"" and later penning the screenplay for the feature film adaptation; to being recruited by Disney to write the lyrics for ""The Little Mermaid,"" which started a new Renaissance in Hollywood in which animation served as the new vessel for the dormant musical. 

Although it may play like an easy-to-read biography and isn't particularly complicated with its methods, ""Howard"" gives us plenty to learn, absorb, reflect upon, and smile about. It's touching and engaging for the simple fact it presents an exceptionally talented individual who worked hard to realize his dreams. Howard Ashman was often stubborn, yes, but he knew what he wanted, and by never settling for less, his audience reaped the benefits because his creations are (still) so entertaining. Plus, it's important to remember that ""easy-to-read"" and ""uncomplicated"" don't necessarily mean simple to pull off. One of the takeaways from the documentary is that it takes rhythm, calculation, trial-and-error, and input from many people for any story to come together fluidly and maintain momentum. Howard knew this and clearly bestowed it upon Hahn. Hahn, in turn, has nicely summed up not only Howard's legacy, but also the love and appreciation the world has for him.",1
3455,A well made documentary,1
3456,"""Howard"" shows the audience a new perspective on the life and death of Howard Ashman. Don Hahn not only focuses on Howard's Disney Legend status but also his life leading to ""Beauty and the Beast."" 

This film is accessible for fans of Howard Ashman and those who have only heard his lyrics. I enjoyed the audio interviews and archival footage from individuals in his personal and professional life. His collaborative partner, Alan Menken, composed the score for this documentary, and it flows throughout the music Howard wrote throughout his life. I would recommend this movie to anyone who enjoys the music of ""The Little Mermaid,"" Beauty and the Beast,"" or ""Aladdin.""",1
3457,"This documentary of an amazingly talented man struck down by AIDS is honest, raw, loving, and very well told. From the perspective of a gay man nearly 60-y/o, I view this as real social progress -- that Disney, keeper of all that is family-friendly would help tell the tale of a gay man whose life and career were cut short by AIDS. It's staggering to think how many people might now realize their lives have been touched by a person with AIDS.

Howard Ashman composed lyrics for top Disney properties THE LITTLE MERMAID, ALADDIN and BEAUTY AND THE BEAST. LITTLE SHOP OF HORRORS stage musical was purely his concept and vision.

This documentary had a similar effect on me as EVERY LITTLE STEP -- the story of how A CHORUS LINE came into being. My perspective and perception are changed and I'm compelled to revisit the work of Howard Ashman.",1
3458,"Stylish and visually insane, and definitely not recommended. Shame for the over-complicated script: wasn't necessary.",1
3459,"A unique film, 'We are Little Zombies' is a visual experience you'll have to see and perhaps see again.  I found myself missing dialogue as I was so entranced by the visuals which had a distinct old school video game feel.  The soundtrack to this film constantly made me smile, but also served as a distraction.  It's a Japanese film and with it comes subtitles.  This could be a tough watch if you're not into a lot of things going on.  It's a spectacularly busy flick, but it's never uninteresting.  Final Score: 7/10",1
3460,"The initial 35% or so is quite unusual and enjoyable.  Then the 'enjoyable' begins to rapidly evaporate.  Leaving only the 'unusual' behind.
2.24/5",0
3461,"Four kids meet and become connected when their parents are being cremated. The film starts out with the stories of what happened to their parents. Unable to deal with the grief associated with their loss, the kids form a band, Little Zombies. This is a film that is hard to describe adequately. It is a coming of age story. It is a film about young kids trying to deal with their feelings in the face of significant loss. It is also one of those movies about kids who form a band, create tunes that you cannot shake from your head, and become famous. There are some wonderful things about the film. The filming and camerawork are very inventive – the photographer captures the kids in motion from different and unusual angles. The shifting camerawork keeps the film moving forward and fun. One of the kids serves as the narrator, and he ensures you are never very far from the core of the friends' feelings. The screenplay is very well done; on the surface, it is one of those kid's programs that preteens watch on TV. But the stories of the kids and how they deal with their emotions (or lack of) feel very real and have substantial depth. And, of course, that song that just sticks in your brain. Big thumbs up for me for a film that is inventive, thoughtful, and insightful and told completely through the eyes of the kids experiencing loss. I loved it.",1
3462,"Explosively weird, but also enjoyably so, We Are Little Zombies is a colorful smorgasbord of creative filmmaking, as well as an exploration of dark emotional themes that speaks not only to the relatable kids out there, but to anyone trying to listen to their adolescent children.",1
3463,"End of Sentence is a very well made, well acted film with a good central story that sort of loses its way a bit in the final third. Sean Fogle is a young man just released from an Alabama prison. Before he was released his mother passed after a long battle with cancer. His father picks him up upon his release but Sean has major problems with Frank stemming over many years of issues. But Sean's mother wanted her ashes spread in her native Ireland, reluctantly Sean accompanies Frank on the journey which becomes a rather toxic road trip. This is a film about recrimination and lost moments, anchored by two wonderful performances from Logan Lerman and John Hawkes. It's a short and at times powerful film but it does lose track in the final third with an ill judged car chase. Overall though a film with some powerful moments.",1
3464,"In a road-trip movie, all you need is to like the characters and the actors, then the relationship. I found Logan Lermon and John Hawkes extremely likeable and Sarah Bolger too hot to ignore. I'd fight with my dad to take her on a road trip in a heartbeat. Then, the music. This has to be my favourite bunch of songs after the soundtrack of Elizabethtown. This movie itself is a perfect example of how small little generic formulas can still work with sensible writing without any extravaganza. The screenplay was also moving fast enough to never let me bored or too dampened by emotion or long monologue-ish moments. But it wasn't devoid of heartwrenching revelations either. All the 3 central characters are flawed and well aware of their negatives. Despite that, they went along without pretending who they should be, which was so refreshing. It's very easy to get carried away by throwing fun lighthearted moments in a road trip drama and lose focus in the process. Actually, I do wish I could spend more time with the 3 like in many other road trip films I came across. Cz end of the day, it's all an escapade. A welcome breath of fresh air from the complexities of other genre-films. That's the only thing that may keep it distant for me from other favs in this genre. Nevertheless, being in the right mind, I certainly appreciate the 1.5 hours I spent here. All 3 actors will be on my mind onwards. End of Sentence better not become the end of the good little road trip dramas. Thank God, it's not a comedy!",1
3465,Needs more Sarah Bolger,0
3466,"Well, looking at the critic's and the audience's reviews, I just can say it is very overrated. It shows a too simple story that fails to captivate the spectator. The cast didn't make it more interesting. The plot is cliched and predictable and if you're expecting some great inspirational lessons from this road trip you are very mistaken, don't fool yourself.",0
3467,"Sean gets out of jail and his father, Frank, picks him up. He has promised his now deceased wife to spread her ashes with they're son in Ireland. The relationship is not the best but they do take the trip. Will the relationship turn into something better or is it to hard to heal?

Well, not the most original plot but it's just fine, I guess. The execution is mostly mediocre and it has that typical ""now we need an uplifting scene"" and the darker ones. Not very hard to predict and very straight forward and safe. Not a disaster, but nothing special either. Fine acting, though.

5 out of 10 urnes.",0
3468,"I must admit I've become a John Hawkes completist and in recent time that investment has paid dividends. 'End of Sentence' sat on the shelf for a while and it turns out it was well worth the wait.  It's not perfect, but if personal struggle after loss is something you can handle then you must watch.  Some movies just connect and this one not only brought out the tears, but also helped me realize how much you need to love the ones that are present.  Few films can have this kind of an impact on a person.  This type of film has been done plenty but Hawks and Logan Lerman have a chemistry that fits.  The father and son pair seem mismatched at first, but the talented duo along with some beautiful music and cinematography make this one of the best under the radar film of 2020.  The trick you will have is finding it!  For free, try Hoopla, otherwise it's not a bad investment for a few bucks and a potentially life-changing movie!  Final Score: 9.4/10",1
3469,Such a touching father and son movie.,1
3470,"Even if you can see from the beginning where the road will bring you, some gentle scenes and acting made it worth my while.",0
3471,"Beautifully written; beautifully directed;  lovely, lovely film. Amazing score!",1
3472,"Alas, words almost fail me.  Just finished watching this film less than a minute ago and I am intensely most overcome.   The raw truth at the heart of a dysfunctional family is laid bare with well crafted layers of revelation showing a masterclass in screenwriting by Michael Armbruster.  Director Elfar Adalsteins and both leads John Hawkes and Logan Lerman are faultless and deservedly imprison your attention for every second of the film.  Beautiful. Thank you.",1
3473,"It is an admiring documentary, which is neither an advantaget or a flaw for itself, but while it is good (in large part because of Michelle Obama's charisma) it could have gone much deeper into its look at such a beloved and important public figure in the history of a nation.",1
3474,"""Becoming"", directed by Nadia Hallgreen, is a documentary, an autobiography released on May 7, 2020, witch don't even tell only the story of the 46nd First Lady of the United States, and also not even just of Barack Obama's wife. ""Becoming"" plot is about Michelle. The down-to-earth and inspirative one. The strong and sometimes not so strong one. Michelle Obama, next to her essence.

That's why this film is so incredible. Because it shows us that a person always is so much more than a title, an office or what people might think you are. It tells her story before and after she becomes the First Lady, in many different settings, from her humble beginning, showing that she was always a strong and positioned woman wherever she was; going through the time her family were in the White House, and how she work hard to adapt their lives in front of the cameras and all the world, but never losing their roots and sympathy; to after all of it. That's why ""becoming"". It means that her story is just beginning.

So, with a good pace - surely leading the audience to wishing it didn't have to end -, you'll certainly be inspired by Michelle's ideas and enthused by her bright personality. But, if you wanna more, you may also read her book, called ""Becoming"" either. However, only in the movie you'll get the dancing soundtrack which has everything to do with Michelle.

At the end, we see that she is a normal person. And, such as, if she can make the difference somehow, you and I can do it also. Between tears and laughs, this documentary is absolutely worth watching! :)",1
3475,"This was amazing. Ignore any bad reviews you see, as they are probably from racist haters.",1
3476,This movie is so shallow and circumspect that it doesn't actually reveal anything. It's more like a long advert than a documentary. I don't feel that I know anything more about Michelle Obama and her life than I did before watching it.,0
3477,"Such a powerful, inspiring documentary. Moved me to tears multiple times. Wow.",1
3478,Great Documentary about a great person!,1
3479,Same old boring propaganda,0
3480,"really bad, not interesting to watch, wasting time..",0
3481,absolutely amazing! Empowering,1
3482,I loved seeing this movie. Michelle is so down-to-earth. Watching how she came from humble beginnings and was determined to work hard to be the best that she could be was so inspiring. To see that she is still grounded and using her platform to uplift others was also wonderful.,1
3483,"It doesn't give you anything for free, but draws you in and rewards paying attention to the subtleties of the interactions. For me it was a brilliant commentary on 'change' and a perfect film.",1
3484,"Bill Ross IV and Turner Ross may have created a new genre, but this version eventually wears out its welcome.  We have a documentary film that is casted, and at its best it's like any bar in America.  It's a slice of life that has some moments that make you scratch your head until you learn the entire story!  The less you know about this one going in the better, but after you watch it and read all about it.  I'm mixed.  Final Score: 5.7/10",0
3485,"I must have missed something that other people didn't because I honestly feel like I wasted time that I will never regain by watching this.  This movie is a sad depiction of what many do or actually don't do, with their lives.  As they pontificate about the generational stereotypes, their philosophical beliefs fall flat.  What is heart-breaking is that this bar and these regulars have valid meaning to many of their lives, and yet, none of them have genuine care or concern for the other.  Although they spend so much time together, nobody really knows the other.  It is a great example of what NOT to do with your life.",0
3486,"What a wonderful movie! It's not just about gay romance, although that figures importantly, it's a view into a culture we as Americans know so little about, and what a tradition of dance and music.  And yes, it's about breaking out of boundaries in every way: sexual, dance, culture.  Tremendous directing, editing, acting, dancing, music. . . loved it!",1
3487,"Good break from the usual crap they usually show in theaters this time of year. Smart, creative, and visually interesting.",1
3488,This was a fantastic movie. The concept is completely original and the execution was perfect. If you like a mindbending trip and good body horror then Possessor is for you.,1
3489,Very interesting concept. Just hard to follow.,0
3490,"Good plot that kept it’s validity and purpose, with uniqueness to the story. Could have had a few more novel events, and less violence/gore.",0
3491,walked out. this is a gross movie. 0/10,0
3492,Confusing from start to finish. And yeah a lot of nudity!!!,0
3493,brutal violence was excellent. some parts dragged... to much dong,1
3494,"Well acted, but not enjoyable to watch. One of the most depressing movies I’ve ever watched.",0
3495,It was terrible! Left in the middle of the movie! Dont waste your time or money!,0
3496,Holy weird and graphic,0
3497,"A quietly beautiful story about life as a Baby Boomer aged couple navigating getting older together and remaining strong for each other during and after some  most daunting challenges. Millennials may find it a bit tedious and hard to relate, but at the same time they may see their parents in this movie.",1
3498,Touching realistic story about the impact of cancer upon one couple,1
3499,"This is why and how Gandara was lost, by Byzantine quarrels, when the danger is elsewhere",1
3500,Astonishing! The battle scenes are the best I’ve ever seen in a film. ,1
3501,"As much as I realize this movie is supposedly based on a true story, I found the movie to be a terrible depiction of extremely poor judgement.  I asked myself why drive the old truck at night along perilous unsafe roads ?    Is nighttime better to avoid enemy fire ?   Are the lives of the soldiers who died so worthless ?    Who was in overall command ?  Don't the basic principles of land warfare teach you that he who has the high ground has the advantage ?   I understand the follow orders principle.  But I felt embarrassed by the premise of this film.   Soldiers being placed in such a terrible situation may seem to some as heroic.  I do not.",0
3502,"There are too many reviews speaking from the outside looking in. The crude humor, the emotionless death scenes. This is how soldiers talk and act. They captured a very accurate representation of how soldiers present themselves. Yet, the emotionless death? The majority of the deaths are captured during conflict. There isn't much time to grieve when you could be gone the next second. With how long the film is, I feel they presented a very well formed piece about a very unfortunate battle for the United States Army.",1
3503,"Understandably in simultaneous production akin to ""1917"", but there's a creative length that would've found contributive exception to further the aforementioned's amazing style that evolved the genre's authenticity and experience honorably replicated cinematically. It remains an immersive technical achievement elevated by stellar performances of matching power adjacent to the genre's best as an honorable dedication to the imprinted brave heroism whilst unveiling the societal effects, overall a solidified grip becoming one of the most thrilling war flicks. (B+)",1
3504,Great characters and performances; you really get a sense of their history and brotherhood. Action is top-notch. Really got me invested in the characters and I bought the 4k blu ray the day after I watched it on Netflix. The only negative is when the camera is the gun's scope and they fire it doesn't have recoil.,1
3505,Best war film I have seen in quite some time. Brings you right into the action. Very similar to Saving Private Ryan in that respect.,1
3506,"This is Absolutly a great moive , want to say thanks to everyone who served for this great nation .",1
3507,"Special Effects: 1,0/Sound Effects: 1,0/Acting: 1,0/Story: 1,5",1
3508,Very well done.  Strong performances.  To capture all the details of the book would have required a much longer movie and so with that I would recommend people read the book to more fully appreciate the commaraderie and how vital each character was to the story.  This easily could have been a six hour mini series.,1
3509,"Two young actors who cope with the profound issues within this story sensationally well. The thoughtful scriptwriting also oscar-worthy.  Yet it is a shame that mediocre works from bigger names are rewarded with multiple nominations, ""Babyteeth"" is rightfully award-winning.
An absolute must-watch.  Truly beautiful.",1
3510,"Dysfunctional all the way, awful movie.",0
3511,"This movie is a tragic beauty. The rawness of the filming, the shakey camera at some times, and the lapses of silence just really bring the realness of this movie to life. I wasn't expecting much when I stumbled upon this movie but I was intrigued by the title. It's such a soft but powerful story. It's messy (in every good way). It's beautiful and I am so glad I ended up watching it.",1
3512,"I signed up to watch this movie because it was rated as one of the top ten of Ben Mendelson's roles. I watched it in segments because it was somewhat of a chore. I had not had previous experience with the genre of a teenager's terminal illness nor with a contemporary teenage romance story. These are difficult, complicated topics,  courageous for the creators of the film to embark upon. It would be wrong to blame the film for my lack of appreciation; the cause is more my lack of discrimination. My recent movie fare has been crime dramas, and this film was a departure for me. I have to say, though, that the following morning, I woke up with a revelation by which I understood how a couple of the scenes fit together and this gave an underlying meaning that I hadn't ""gotten"" while watching it. The story must have had an impact, otherwise my mind wouldn't have dwelled on it overnight and put together subtleties I missed. One of the things the movie ""says"" is that in unusual circumstances, a parent should depart from the conventional parenting style to meet the current exigencies.",0
3513,Started a bit slow/weird and i wasnt sure it was going to be for me but got into it more as it progressed and was on board by the end which was strong. Good performances and likeable characters. The timeline jumps were a little confusing but this may have been the aim.,1
3514,I was just blown away by the depth and beauty and originality of this story. The emotional growth of all of the characters in the movie was rare and rewarding and fun and challenging to watch. The art and music and settings were unusual and beautiful.,1
3515,"An amazing film in the same way that Gloria Steinem has said that the truth shall set you free: ""But first it will piss you off.""
-Initially, although amusing enough, it seemed all over the place, until slowly but surely, little-by-little and bit-by-bit things started to draw together, coming in tightly for an awesome, tragically sad and yet life-reäffirming finish.",1
3516,"Shannon Murphy's first film and a fresh one. This Aussie film leads us into the life of Milla - a seriously sick teenager. She falls in love with Moses. A messed up guy, but he shows his true, gentle sides when they are together.

This is a very character driven drama. The two main persons here are both weird and really great. Milla's parents are something special and so are the pregnant, smoking neighbor. There are plenty of humor here but it's more on the drama side. Deep and very well produced and paced, with varied, rhythmic scenes and a great score. One of the better films I've seen this year.

8 out of 10 violins.",1
3517,"I loved this film. It follows the classic arc of a coming of age + terminal illness story, but with strong character-driven writing that is both understated and vibrant at the same time. The actors were fantastic and each played to their character's quirks. And even though the story centred on Milla's journey in particular, everyone clicked together perfectly in a solid ensemble. This was a deeply moving film, without being maudlin or cliche. With lots to contemplate as the final credits started to roll.",1
3518,"Loved it. Really impressed with how it touches on some really dark themes, but still pulls together an incredibly sweet film.",1
3519,"I enjoyed this film. I thought the two main characters had good chemistry and I enjoyed the music played. It has a good sense of atmosphere throughout. Its a bit sad at times and uplifting at other times but its a thoughtful watch and I'd recommend it, yes.",1
3520,"I love this movie. It's funny, tender, and somewhat sad. Great acting, and sadly true on the racial and economic level. It still is uplifting and says many things about being able to overcome and find happiness even when you face obstacles.",1
3521,"Ummm, ok, so... It wasn't terrible. It was actually entertaining on some level. It was just the story that was so frustrating to watch. I really just didn't like the narrative here.",0
3522,"Well acted, engrossing movie. Questions about gender roles and place in society for racial minorities are at the forefront in this very entertaining movie. Add in some great music and you’re in for a real treat. ",1
3523,"It's a nice romance featuring exceptional actors who happened to be black.  The story is a little on the saccharin side, but still entertaining.",0
3524,"While the acting was awesome, the writing was subpar. I felt like I was waiting the entire movie for the real story to begin. It always felt like there was a really good movie happening just off camera.  It's really a shame because the actors were absolutely fantastic given the story they were telling.",0
3525,Quite slow and old-fashioned plot (at first I thought the film was based on a novel from some decades ago but found that the story was newly written in current time). Felt no motivation and pretty bored.,0
3526,"It definitely had promise and I loved the music and the nostalgia, but despite the great performances storyline was very disappointing.",0
3527,"This is a gorgeous film! The acting, the set, the costumes, the story and the music are all first class! Lovely.",1
3528,"Wonderfully staged, old-fashioned love story is a joy to watch with great lead performances and a good eye for period details.",1
3529,"I watched this movie expecting something that wasn't good and on par with a Lifetime movie on Sunday. I was very wrong. I guess I have a personal connection with this movie, because I'm a ""fallen christian"" myself. The movie takes a lot of stabs at organized religion, and brings up a lot of issues from individuality to church and religious politics, which I absolutely enjoyed. 

For me it really brings to light the controlling aspects of organized religion especially in christianity (don't do anything bad or you're going to hell!).  It also touches heavily on how those in control of the church, and those who come off as ""holier than thou"", do all those things that they say not to do or you'll go to hell. It also brings up some really interesting perspectives on figuring out life, a personal relationship with ""god"", and most importantly..... issues that are between you and whatever (a god, a diety, a higher power whatever), and no one else needs to be involved.

I was expecting some Lifetime movie pro religious movie, and I was pleasantly surprised with a movie that questions everything, addresses lifes issues, and leaves you with that feeling that everything is going to be OK. Give it a watch if you haven't already!",1
3530,"if you watch it in 2x speed, it's not that bad",0
3531,"A surprising unfolding of a coming of age story, delivered through stellar subtle comedy, a story of a young woman's tale of discovering the truth behind the secrets people have, to outlay the hypocrisy in the shadows.",1
3532,pretty funny. mostly cringe humor. good concept. Enjoyable movie,1
3533,"i liked the time in which the movie is set, where you couldn't easily find the answers to a question you had. what does toss your salad mean? sorry buddy, you can't just google it. loved the biker lady.",1
3534,"SUMMARY: AOL chat rooms seem like the only platform for a 2000s Catholic teen to explore her sexual curiosity. Alice has always found comfort in being Christian, but she is realizing the newfound shame  that church camp can dole out.

TAKEAWAYS: A comedic exploration of the awkwardness and shame young people can feel when ""the birds and the bees"" are strictly taught in a religious, abstinence-only setting.",1
3535,"The characters too often come across plastic and one dimensional, which is often the case with Christian expose. As is typically the case, we discover that the most pias are hypocrites. Nothing much different from what dozens of other anti-Christian movies do.",0
3536,Seriously Flixster another rating gone ? How hard is this ? 3.1,0
3537,A simple but good movie,1
3538,"Sobering, endearing, and downright comedic. Yes, God, Yes might might just be one of my favorite films I've seen this year! Stellar performances from the cast and an amazing script to back it up. It says in 76 minutes what many movies struggle to do in 120. I don't think there's an excuse not to give this movie a try and bust you gut open laughing.",1
3539,"Well, the story makes no sense. Way too much guessing. It's like one of those Madlibs where you put whatever noun or adjective you want to make up the story. The critic reviews are rotten. It's a nice film to look at, that's about it. Such weak uninspired characters.",0
3540,Probably one of the most shocking and depressing movies you will ever see.,1
3541,"I cannot believe you gave this 94%! I am losing my faith in Rotten.
The story (which there isnt one of) is terrible. Fine.. its ok to not explain things and create ‘mystery'. But, you then need to follow up said mysterious story with some good content. Bad acting.. bad story… the worst CGI I've seen since the land before time",0
3542,"I don't think it's a movie for everyone,  I personally enjoyed it a lot. I would recommend to as a slow burn, I wouldn't call it a horror or thriller though.",1
3543,"Obvious plot, mediocre acting, and more, make Hunter Hunter a snoozer.
SPOILER ALERT! Do we another obvious, not very clever, werewolf movie? No we don't! The writing on this is so weak . . . a ring that was found digested . . . and the characters take their time to wonder if a person was eaten. Avoid this one.",0
3544,"Absolute garbage, its reminds me of a cold case episode with bad acting , and a plot that made no sense.",0
3545,This movie was paced just right. Loved it. Had me guessing. Great acting. Will watch again.,1
3546,"The more I think about it the more I realize this may be one of the worst ‘waste of time' movies I've ever seen.

 I normally don't care if the characters are stupid In horror movies but MY GOD, this movie tried to play realism but the main characters were so ignorant that it made it impossible to suspend my disbelief. By the end I was earnestly rooting for everyone to die. Whatever the movie tried to go for it failed at in every aspect. There's way better versions of this type of movie out there. 

Spoilers: 
How come they didn't show what happened to daughter? Granted she was worthless, but you can't blame her because she inherited that from her parents. I was rooting for the killer to wipe them out as an act of Darwinism.",0
3547,Actually enjoyed 80% of it until it all went bad and fell apart at the end.,0
3548,The movie was stupid and I couldn't get into it. 1hr in and still pissed off. I just decided to turn it off. It was making me fall asleep. They really set it up with the previews to make it seem like it was a really good movie. Don't get me wrong I really love a animal movie but this here was the most boring movie ever. I dont see how it got 94% on rotten tomatoes.,0
3549,"Talk about idolatry, this does not hold up to reality",0
